movement_id,train_id,train_type,section_id,entry_time,exit_time,direction,priority,is_freight,scheduled_or_forecast,forecast_confidence,movement_status
MOV_000153,SYN_TRAIN_0153,MAINTENANCE,SEC_004,2026-09-16 19:10:00,2026-09-16 19:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000154,SYN_TRAIN_0154,PASSENGER,SEC_006,2026-09-17 18:15:00,2026-09-17 18:25:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000155,SYN_TRAIN_0155,EXPRESS,SEC_006,2026-09-18 07:00:00,2026-09-18 07:12:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000156,SYN_TRAIN_0156,PASSENGER,SEC_001,2026-09-17 11:45:00,2026-09-17 11:55:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000157,SYN_TRAIN_0157,PASSENGER,SEC_010,2026-09-20 05:00:00,2026-09-20 05:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000158,SYN_TRAIN_0158,EXPRESS,SEC_007,2026-09-18 08:55:00,2026-09-18 09:15:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000159,SYN_TRAIN_0159,OTHER,SEC_001,2026-09-19 18:30:00,2026-09-19 18:38:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000160,SYN_TRAIN_0160,PASSENGER,SEC_005,2026-09-20 18:50:00,2026-09-20 19:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000161,SYN_TRAIN_0001,PASSENGER,SEC_004,2026-09-17 15:45:00,2026-09-17 16:00:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000162,SYN_TRAIN_0002,MAINTENANCE,SEC_004,2026-09-20 20:15:00,2026-09-20 20:23:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000163,SYN_TRAIN_0003,FREIGHT,SEC_006,2026-09-16 06:15:00,2026-09-16 06:20:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000164,SYN_TRAIN_0004,MAINTENANCE,SEC_007,2026-09-17 18:55:00,2026-09-17 19:07:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000165,SYN_TRAIN_0005,EXPRESS,SEC_008,2026-09-20 07:40:00,2026-09-20 07:55:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000166,SYN_TRAIN_0006,PASSENGER,SEC_003,2026-09-15 14:35:00,2026-09-15 15:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000167,SYN_TRAIN_0007,PASSENGER,SEC_005,2026-09-16 23:55:00,2026-09-17 00:07:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000168,SYN_TRAIN_0008,OTHER,SEC_006,2026-09-16 15:50:00,2026-09-16 15:58:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000169,SYN_TRAIN_0009,PASSENGER,SEC_003,2026-09-17 09:25:00,2026-09-17 09:40:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000170,SYN_TRAIN_0010,FREIGHT,SEC_004,2026-09-18 19:35:00,2026-09-18 19:50:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000171,SYN_TRAIN_0011,PASSENGER,SEC_007,2026-09-15 09:55:00,2026-09-15 10:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000172,SYN_TRAIN_0012,PASSENGER,SEC_004,2026-09-15 08:30:00,2026-09-15 08:45:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000173,SYN_TRAIN_0013,PASSENGER,SEC_004,2026-09-17 06:50:00,2026-09-17 07:02:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000174,SYN_TRAIN_0014,EXPRESS,SEC_003,2026-09-14 17:50:00,2026-09-14 18:02:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000175,SYN_TRAIN_0015,EXPRESS,SEC_005,2026-09-16 08:00:00,2026-09-16 08:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000176,SYN_TRAIN_0016,PASSENGER,SEC_008,2026-09-20 17:40:00,2026-09-20 17:55:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000177,SYN_TRAIN_0017,PASSENGER,SEC_007,2026-09-14 12:00:00,2026-09-14 12:20:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000178,SYN_TRAIN_0018,PASSENGER,SEC_005,2026-09-16 06:10:00,2026-09-16 06:22:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000179,SYN_TRAIN_0019,PASSENGER,SEC_007,2026-09-17 00:35:00,2026-09-17 00:40:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000180,SYN_TRAIN_0020,PASSENGER,SEC_005,2026-09-20 05:20:00,2026-09-20 05:45:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000181,SYN_TRAIN_0021,PASSENGER,SEC_005,2026-09-20 09:05:00,2026-09-20 09:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000182,SYN_TRAIN_0022,OTHER,SEC_006,2026-09-17 22:25:00,2026-09-17 22:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000183,SYN_TRAIN_0023,EXPRESS,SEC_003,2026-09-20 04:00:00,2026-09-20 04:08:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000184,SYN_TRAIN_0024,PASSENGER,SEC_010,2026-09-19 08:55:00,2026-09-19 09:15:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000185,SYN_TRAIN_0025,MAINTENANCE,SEC_004,2026-09-16 17:05:00,2026-09-16 17:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000186,SYN_TRAIN_0026,EXPRESS,SEC_004,2026-09-20 18:55:00,2026-09-20 19:10:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000187,SYN_TRAIN_0027,PASSENGER,SEC_005,2026-09-16 07:35:00,2026-09-16 08:00:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000188,SYN_TRAIN_0028,FREIGHT,SEC_001,2026-09-19 22:20:00,2026-09-19 22:45:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000189,SYN_TRAIN_0029,PASSENGER,SEC_001,2026-09-20 18:20:00,2026-09-20 18:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000190,SYN_TRAIN_0030,MAINTENANCE,SEC_008,2026-09-20 05:20:00,2026-09-20 05:50:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000191,SYN_TRAIN_0031,PASSENGER,SEC_002,2026-09-16 11:00:00,2026-09-16 11:12:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000192,SYN_TRAIN_0032,EXPRESS,SEC_002,2026-09-19 05:20:00,2026-09-19 05:40:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000193,SYN_TRAIN_0033,EXPRESS,SEC_010,2026-09-17 09:00:00,2026-09-17 09:20:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000194,SYN_TRAIN_0034,OTHER,SEC_008,2026-09-15 01:25:00,2026-09-15 01:50:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000195,SYN_TRAIN_0035,PASSENGER,SEC_008,2026-09-18 19:50:00,2026-09-18 20:15:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000196,SYN_TRAIN_0036,FREIGHT,SEC_004,2026-09-17 21:25:00,2026-09-17 21:50:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000197,SYN_TRAIN_0037,FREIGHT,SEC_006,2026-09-19 10:50:00,2026-09-19 11:10:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000198,SYN_TRAIN_0038,FREIGHT,SEC_001,2026-09-17 05:00:00,2026-09-17 05:05:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000199,SYN_TRAIN_0039,PASSENGER,SEC_008,2026-09-19 18:10:00,2026-09-19 18:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000200,SYN_TRAIN_0040,PASSENGER,SEC_010,2026-09-14 14:30:00,2026-09-14 14:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000201,SYN_TRAIN_0041,EXPRESS,SEC_007,2026-09-20 12:30:00,2026-09-20 12:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000202,SYN_TRAIN_0042,EXPRESS,SEC_008,2026-09-14 21:30:00,2026-09-14 21:38:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000203,SYN_TRAIN_0043,OTHER,SEC_008,2026-09-17 06:30:00,2026-09-17 06:38:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000204,SYN_TRAIN_0044,PASSENGER,SEC_006,2026-09-14 01:35:00,2026-09-14 02:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000205,SYN_TRAIN_0045,PASSENGER,SEC_001,2026-09-14 09:25:00,2026-09-14 09:45:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000206,SYN_TRAIN_0046,PASSENGER,SEC_001,2026-09-18 14:35:00,2026-09-18 14:43:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000207,SYN_TRAIN_0047,FREIGHT,SEC_009,2026-09-20 05:30:00,2026-09-20 05:35:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000208,SYN_TRAIN_0048,EXPRESS,SEC_002,2026-09-14 16:55:00,2026-09-14 17:20:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000209,SYN_TRAIN_0049,PASSENGER,SEC_007,2026-09-16 10:45:00,2026-09-16 11:15:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000210,SYN_TRAIN_0050,PASSENGER,SEC_007,2026-09-19 13:10:00,2026-09-19 13:22:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000211,SYN_TRAIN_0051,OTHER,SEC_001,2026-09-14 22:05:00,2026-09-14 22:20:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000212,SYN_TRAIN_0052,FREIGHT,SEC_005,2026-09-16 18:25:00,2026-09-16 18:30:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000213,SYN_TRAIN_0053,MAINTENANCE,SEC_002,2026-09-14 02:10:00,2026-09-14 02:22:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000214,SYN_TRAIN_0054,EXPRESS,SEC_008,2026-09-16 09:05:00,2026-09-16 09:10:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000215,SYN_TRAIN_0055,PASSENGER,SEC_001,2026-09-15 04:25:00,2026-09-15 04:30:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000216,SYN_TRAIN_0056,EXPRESS,SEC_008,2026-09-15 17:15:00,2026-09-15 17:23:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000217,SYN_TRAIN_0057,PASSENGER,SEC_007,2026-09-17 06:30:00,2026-09-17 06:55:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000218,SYN_TRAIN_0058,PASSENGER,SEC_002,2026-09-18 16:00:00,2026-09-18 16:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000219,SYN_TRAIN_0059,FREIGHT,SEC_004,2026-09-15 19:50:00,2026-09-15 19:55:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000220,SYN_TRAIN_0060,EXPRESS,SEC_010,2026-09-15 11:45:00,2026-09-15 12:00:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000221,SYN_TRAIN_0061,PASSENGER,SEC_007,2026-09-15 17:35:00,2026-09-15 17:47:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000222,SYN_TRAIN_0062,EXPRESS,SEC_003,2026-09-18 00:15:00,2026-09-18 00:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000223,SYN_TRAIN_0063,FREIGHT,SEC_005,2026-09-19 09:50:00,2026-09-19 10:05:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000224,SYN_TRAIN_0064,EXPRESS,SEC_005,2026-09-16 08:35:00,2026-09-16 08:47:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000225,SYN_TRAIN_0065,PASSENGER,SEC_004,2026-09-17 15:45:00,2026-09-17 15:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000226,SYN_TRAIN_0066,FREIGHT,SEC_003,2026-09-14 07:40:00,2026-09-14 08:00:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000227,SYN_TRAIN_0067,EXPRESS,SEC_003,2026-09-16 13:15:00,2026-09-16 13:45:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000228,SYN_TRAIN_0068,FREIGHT,SEC_002,2026-09-17 11:50:00,2026-09-17 11:55:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000229,SYN_TRAIN_0069,PASSENGER,SEC_003,2026-09-14 18:05:00,2026-09-14 18:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000230,SYN_TRAIN_0070,EXPRESS,SEC_009,2026-09-14 02:25:00,2026-09-14 02:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000231,SYN_TRAIN_0071,EXPRESS,SEC_009,2026-09-20 12:45:00,2026-09-20 12:57:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000232,SYN_TRAIN_0072,EXPRESS,SEC_008,2026-09-18 08:25:00,2026-09-18 08:33:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000233,SYN_TRAIN_0073,PASSENGER,SEC_003,2026-09-14 11:55:00,2026-09-14 12:03:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000234,SYN_TRAIN_0074,PASSENGER,SEC_005,2026-09-16 18:05:00,2026-09-16 18:10:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000235,SYN_TRAIN_0075,FREIGHT,SEC_003,2026-09-20 06:35:00,2026-09-20 06:43:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000236,SYN_TRAIN_0076,FREIGHT,SEC_004,2026-09-14 17:30:00,2026-09-14 17:45:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000237,SYN_TRAIN_0077,PASSENGER,SEC_008,2026-09-17 06:45:00,2026-09-17 06:57:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000238,SYN_TRAIN_0078,FREIGHT,SEC_006,2026-09-16 15:15:00,2026-09-16 15:35:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000239,SYN_TRAIN_0079,PASSENGER,SEC_001,2026-09-19 16:10:00,2026-09-19 16:22:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000240,SYN_TRAIN_0080,EXPRESS,SEC_008,2026-09-19 04:45:00,2026-09-19 05:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000241,SYN_TRAIN_0081,FREIGHT,SEC_006,2026-09-14 14:00:00,2026-09-14 14:20:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000242,SYN_TRAIN_0082,FREIGHT,SEC_005,2026-09-19 20:05:00,2026-09-19 20:20:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000243,SYN_TRAIN_0083,FREIGHT,SEC_010,2026-09-20 18:05:00,2026-09-20 18:20:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000244,SYN_TRAIN_0084,FREIGHT,SEC_002,2026-09-17 17:55:00,2026-09-17 18:03:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000245,SYN_TRAIN_0085,FREIGHT,SEC_003,2026-09-19 00:35:00,2026-09-19 00:55:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000246,SYN_TRAIN_0086,PASSENGER,SEC_001,2026-09-16 03:00:00,2026-09-16 03:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000247,SYN_TRAIN_0087,PASSENGER,SEC_010,2026-09-14 09:55:00,2026-09-14 10:10:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000248,SYN_TRAIN_0088,PASSENGER,SEC_005,2026-09-19 12:25:00,2026-09-19 12:33:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000249,SYN_TRAIN_0089,FREIGHT,SEC_006,2026-09-18 18:35:00,2026-09-18 19:05:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000250,SYN_TRAIN_0090,FREIGHT,SEC_008,2026-09-19 07:40:00,2026-09-19 07:55:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000251,SYN_TRAIN_0091,FREIGHT,SEC_005,2026-09-17 03:45:00,2026-09-17 04:10:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000252,SYN_TRAIN_0092,EXPRESS,SEC_007,2026-09-17 16:40:00,2026-09-17 17:00:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000253,SYN_TRAIN_0093,OTHER,SEC_010,2026-09-17 06:20:00,2026-09-17 06:45:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000254,SYN_TRAIN_0094,FREIGHT,SEC_007,2026-09-15 05:15:00,2026-09-15 05:30:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000255,SYN_TRAIN_0095,PASSENGER,SEC_005,2026-09-14 06:25:00,2026-09-14 06:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000256,SYN_TRAIN_0096,FREIGHT,SEC_009,2026-09-17 07:45:00,2026-09-17 08:00:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000257,SYN_TRAIN_0097,EXPRESS,SEC_003,2026-09-17 11:10:00,2026-09-17 11:22:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000258,SYN_TRAIN_0098,FREIGHT,SEC_005,2026-09-19 10:30:00,2026-09-19 10:35:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000259,SYN_TRAIN_0099,PASSENGER,SEC_007,2026-09-20 06:00:00,2026-09-20 06:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000260,SYN_TRAIN_0100,FREIGHT,SEC_008,2026-09-14 06:25:00,2026-09-14 06:30:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000261,SYN_TRAIN_0101,PASSENGER,SEC_006,2026-09-15 11:40:00,2026-09-15 11:48:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000262,SYN_TRAIN_0102,MAINTENANCE,SEC_004,2026-09-20 18:30:00,2026-09-20 18:35:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000263,SYN_TRAIN_0103,PASSENGER,SEC_007,2026-09-14 22:10:00,2026-09-14 22:30:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000264,SYN_TRAIN_0104,FREIGHT,SEC_002,2026-09-20 03:15:00,2026-09-20 03:40:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000265,SYN_TRAIN_0105,EXPRESS,SEC_002,2026-09-17 22:30:00,2026-09-17 22:38:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000266,SYN_TRAIN_0106,OTHER,SEC_003,2026-09-15 08:45:00,2026-09-15 09:00:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000267,SYN_TRAIN_0107,PASSENGER,SEC_009,2026-09-19 22:25:00,2026-09-19 22:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000268,SYN_TRAIN_0108,FREIGHT,SEC_008,2026-09-17 15:25:00,2026-09-17 15:40:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000269,SYN_TRAIN_0109,PASSENGER,SEC_005,2026-09-17 15:05:00,2026-09-17 15:17:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000270,SYN_TRAIN_0110,EXPRESS,SEC_002,2026-09-15 21:50:00,2026-09-15 22:05:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000271,SYN_TRAIN_0111,FREIGHT,SEC_007,2026-09-16 07:55:00,2026-09-16 08:00:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_000272,SYN_TRAIN_0112,PASSENGER,SEC_007,2026-09-20 23:35:00,2026-09-21 00:00:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000273,SYN_TRAIN_0113,FREIGHT,SEC_005,2026-09-18 11:20:00,2026-09-18 11:45:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000274,SYN_TRAIN_0114,MAINTENANCE,SEC_002,2026-09-18 18:10:00,2026-09-18 18:22:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000275,SYN_TRAIN_0115,EXPRESS,SEC_009,2026-09-18 08:45:00,2026-09-18 09:05:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000276,SYN_TRAIN_0116,PASSENGER,SEC_002,2026-09-18 15:05:00,2026-09-18 15:35:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000277,SYN_TRAIN_0117,PASSENGER,SEC_007,2026-09-19 16:40:00,2026-09-19 16:45:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000278,SYN_TRAIN_0118,EXPRESS,SEC_004,2026-09-20 07:20:00,2026-09-20 07:28:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000279,SYN_TRAIN_0119,FREIGHT,SEC_005,2026-09-15 10:55:00,2026-09-15 11:10:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000280,SYN_TRAIN_0120,EXPRESS,SEC_001,2026-09-17 08:50:00,2026-09-17 09:00:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000281,SYN_TRAIN_0121,EXPRESS,SEC_010,2026-09-17 06:50:00,2026-09-17 06:55:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000282,SYN_TRAIN_0122,EXPRESS,SEC_009,2026-09-20 18:00:00,2026-09-20 18:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000283,SYN_TRAIN_0123,FREIGHT,SEC_002,2026-09-15 13:15:00,2026-09-15 13:25:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000284,SYN_TRAIN_0124,PASSENGER,SEC_006,2026-09-20 04:30:00,2026-09-20 04:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000285,SYN_TRAIN_0125,PASSENGER,SEC_008,2026-09-15 08:30:00,2026-09-15 08:45:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000286,SYN_TRAIN_0126,FREIGHT,SEC_001,2026-09-18 08:50:00,2026-09-18 09:00:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000287,SYN_TRAIN_0127,FREIGHT,SEC_006,2026-09-19 18:40:00,2026-09-19 18:52:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000288,SYN_TRAIN_0128,EXPRESS,SEC_006,2026-09-18 20:35:00,2026-09-18 21:00:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000289,SYN_TRAIN_0129,FREIGHT,SEC_010,2026-09-14 16:55:00,2026-09-14 17:07:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_000290,SYN_TRAIN_0130,PASSENGER,SEC_003,2026-09-18 17:30:00,2026-09-18 17:45:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000291,SYN_TRAIN_0131,EXPRESS,SEC_008,2026-09-18 18:10:00,2026-09-18 18:22:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000292,SYN_TRAIN_0132,PASSENGER,SEC_004,2026-09-19 23:00:00,2026-09-19 23:15:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000293,SYN_TRAIN_0133,EXPRESS,SEC_010,2026-09-20 13:30:00,2026-09-20 13:42:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000294,SYN_TRAIN_0134,FREIGHT,SEC_005,2026-09-16 14:20:00,2026-09-16 14:35:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_000295,SYN_TRAIN_0135,EXPRESS,SEC_009,2026-09-17 08:45:00,2026-09-17 08:53:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000296,SYN_TRAIN_0136,PASSENGER,SEC_003,2026-09-16 08:30:00,2026-09-16 08:38:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000297,SYN_TRAIN_0137,PASSENGER,SEC_003,2026-09-19 02:40:00,2026-09-19 02:45:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000298,SYN_TRAIN_0138,PASSENGER,SEC_006,2026-09-16 09:05:00,2026-09-16 09:10:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_000299,SYN_TRAIN_0139,PASSENGER,SEC_002,2026-09-14 08:55:00,2026-09-14 09:05:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000300,SYN_TRAIN_0140,EXPRESS,SEC_002,2026-09-20 08:15:00,2026-09-20 08:35:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_000301,SYN_TRAIN_0141,PASSENGER,SEC_009,2026-09-16 01:10:00,2026-09-16 01:22:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000302,SYN_TRAIN_0142,OTHER,SEC_002,2026-09-17 06:00:00,2026-09-17 06:12:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000303,SYN_TRAIN_0143,PASSENGER,SEC_005,2026-09-20 18:35:00,2026-09-20 18:47:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_000304,SYN_TRAIN_0144,PASSENGER,SEC_006,2026-09-14 19:30:00,2026-09-14 19:38:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
