record_id,asset_id,department,task_type,criticality,urgency,operational_impact,previous_defects,maintenance_frequency,estimated_duration,actual_duration,delay_to_completion,was_overdue,repeat_defect,weather_risk,previous_failure_indicator,defect_severity,final_priority
HIST_000181,AST_000027,S&T,INSPECTION,50.8,0.0,50.2,3,1,75,69,0,FALSE,TRUE,0.115,False,LOW,29.03
HIST_000182,AST_000044,TRD,REPAIR,56.3,15.4,54.0,4,9,90,83,0,FALSE,TRUE,0.896,False,LOW,35.29
HIST_000183,AST_000011,TRD,REPLACEMENT,69.6,28.6,65.4,1,6,75,89,8,TRUE,TRUE,0.573,True,LOW,54.86
HIST_000184,AST_000028,ENGINEERING,TESTING,49.5,100.0,24.9,2,10,150,184,20,TRUE,TRUE,0.201,False,LOW,48.58
HIST_000185,AST_000045,S&T,REPLACEMENT,42.3,74.4,19.6,0,10,120,138,11,TRUE,FALSE,0.188,False,LOW,38.96
HIST_000186,AST_000012,S&T,TESTING,62.0,91.4,51.3,2,5,120,115,0,FALSE,TRUE,0.168,False,CRITICAL,66.71
HIST_000187,AST_000029,TRD,PREVENTIVE_MAINTENANCE,88.2,0.0,30.1,5,9,90,105,9,TRUE,TRUE,0.401,False,HIGH,43.73
HIST_000188,AST_000046,ENGINEERING,CORRECTIVE_MAINTENANCE,52.0,36.4,49.6,4,3,45,45,0,FALSE,TRUE,0.77,False,HIGH,45.87
HIST_000189,AST_000013,ENGINEERING,INSPECTION,54.3,94.8,61.4,3,5,180,175,0,FALSE,TRUE,0.431,False,CRITICAL,67.27
HIST_000190,AST_000030,S&T,REPAIR,88.6,100.0,27.8,1,1,120,117,0,FALSE,TRUE,0.792,True,CRITICAL,82.14
HIST_000191,AST_000047,TRD,REPLACEMENT,84.5,100.0,25.3,0,5,30,37,4,TRUE,FALSE,0.839,False,MEDIUM,62.91
HIST_000192,AST_000014,TRD,TESTING,44.4,93.3,73.9,5,11,60,65,3,TRUE,TRUE,0.062,False,CRITICAL,66.42
HIST_000193,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,73.8,55.7,2,11,90,87,0,FALSE,TRUE,0.617,False,CRITICAL,56.71
HIST_000194,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,100.0,31.7,2,7,180,164,0,FALSE,TRUE,0.976,False,MEDIUM,55.73
HIST_000195,AST_000015,S&T,INSPECTION,53.9,100.0,75.2,3,3,240,254,8,TRUE,TRUE,0.492,False,HIGH,67.46
HIST_000196,AST_000032,TRD,REPAIR,72.1,15.3,59.4,4,1,90,112,13,TRUE,TRUE,0.79,False,MEDIUM,44.84
HIST_000197,AST_000049,ENGINEERING,REPLACEMENT,67.6,46.4,54.6,3,11,30,30,0,FALSE,TRUE,0.116,True,MEDIUM,60.3
HIST_000198,AST_000016,ENGINEERING,TESTING,55.3,65.7,56.1,2,7,180,164,0,FALSE,TRUE,0.359,False,MEDIUM,51.73
HIST_000199,AST_000033,S&T,PREVENTIVE_MAINTENANCE,80.7,0.0,15.5,5,11,240,210,0,FALSE,TRUE,0.773,False,LOW,31.06
HIST_000200,AST_000050,TRD,CORRECTIVE_MAINTENANCE,88.2,0.0,34.1,3,8,60,63,2,TRUE,TRUE,0.684,False,LOW,37.03
HIST_000201,AST_000017,TRD,INSPECTION,66.6,100.0,44.8,2,10,30,35,3,TRUE,TRUE,0.159,False,CRITICAL,68.94
HIST_000202,AST_000034,ENGINEERING,REPAIR,82.4,26.5,29.4,3,1,60,53,0,FALSE,TRUE,0.437,False,HIGH,48.48
HIST_000203,AST_000001,ENGINEERING,REPLACEMENT,50.3,89.6,27.7,4,12,90,98,5,TRUE,TRUE,0.255,False,CRITICAL,58.03
HIST_000204,AST_000018,S&T,TESTING,94.2,32.7,23.6,1,7,90,100,6,TRUE,TRUE,0.13,True,CRITICAL,66.16
HIST_000205,AST_000035,TRD,PREVENTIVE_MAINTENANCE,84.2,25.8,31.4,4,1,90,107,10,TRUE,TRUE,0.883,False,LOW,41.74
HIST_000206,AST_000002,TRD,CORRECTIVE_MAINTENANCE,63.8,11.3,32.8,5,2,60,67,4,TRUE,TRUE,0.449,False,LOW,32.27
HIST_000207,AST_000019,ENGINEERING,INSPECTION,79.6,73.4,28.4,4,10,150,120,0,FALSE,TRUE,0.409,False,MEDIUM,55.41
HIST_000208,AST_000036,S&T,REPAIR,78.2,7.9,57.3,5,7,150,144,0,FALSE,TRUE,0.522,False,LOW,40.65
HIST_000209,AST_000003,S&T,REPLACEMENT,55.7,71.6,63.8,3,6,30,29,0,FALSE,TRUE,0.731,False,MEDIUM,54.87
HIST_000210,AST_000020,TRD,TESTING,63.2,98.5,28.1,5,5,45,55,6,TRUE,TRUE,0.65,False,HIGH,60.45
HIST_000211,AST_000037,ENGINEERING,REPLACEMENT,81.9,97.4,34.5,1,4,300,323,14,TRUE,TRUE,0.423,True,LOW,69.57
HIST_000212,AST_000004,ENGINEERING,TESTING,87.4,100.0,55.9,0,12,240,221,0,FALSE,FALSE,0.116,False,HIGH,73.65
HIST_000213,AST_000021,S&T,PREVENTIVE_MAINTENANCE,42.9,100.0,38.5,1,8,45,43,0,FALSE,TRUE,0.434,False,MEDIUM,53.07
HIST_000214,AST_000038,TRD,CORRECTIVE_MAINTENANCE,95.1,100.0,36.6,1,9,120,107,0,FALSE,TRUE,0.529,False,HIGH,72.1
HIST_000215,AST_000005,TRD,INSPECTION,56.6,68.2,18.9,5,1,45,56,7,TRUE,TRUE,0.471,False,MEDIUM,45.31
HIST_000216,AST_000022,ENGINEERING,REPAIR,76.5,0.0,60.1,2,8,120,122,1,TRUE,TRUE,0.297,False,MEDIUM,42.47
HIST_000217,AST_000039,S&T,REPLACEMENT,91.8,97.1,34.1,4,8,90,86,0,FALSE,TRUE,0.738,False,LOW,62.38
HIST_000218,AST_000006,S&T,TESTING,94.3,27.7,21.4,3,4,90,99,5,TRUE,TRUE,0.224,True,CRITICAL,64.5
HIST_000219,AST_000023,TRD,PREVENTIVE_MAINTENANCE,55.6,55.0,50.0,1,11,90,77,0,FALSE,TRUE,0.222,False,CRITICAL,55.43
HIST_000220,AST_000040,ENGINEERING,CORRECTIVE_MAINTENANCE,49.9,81.6,81.5,5,7,75,71,0,FALSE,TRUE,0.257,False,HIGH,62.92
HIST_000221,AST_000007,ENGINEERING,INSPECTION,52.8,0.0,45.9,4,12,75,83,5,TRUE,TRUE,0.21,False,HIGH,36.27
HIST_000222,AST_000024,S&T,REPAIR,66.7,34.4,23.8,5,4,45,50,3,TRUE,TRUE,0.351,False,MEDIUM,40.87
HIST_000223,AST_000041,TRD,REPLACEMENT,89.8,100.0,43.6,4,10,180,160,0,FALSE,TRUE,0.568,False,LOW,64.41
HIST_000224,AST_000008,TRD,TESTING,88.0,62.5,64.0,1,12,120,132,7,TRUE,TRUE,0.326,False,HIGH,66.08
HIST_000225,AST_000025,ENGINEERING,PREVENTIVE_MAINTENANCE,94.7,26.1,32.3,1,7,120,115,0,FALSE,TRUE,0.771,True,CRITICAL,66.4
HIST_000226,AST_000042,S&T,CORRECTIVE_MAINTENANCE,44.5,100.0,51.3,3,4,120,121,1,TRUE,TRUE,0.377,False,HIGH,59.86
HIST_000227,AST_000009,S&T,INSPECTION,89.0,0.0,63.5,1,2,75,63,0,FALSE,TRUE,0.8,False,LOW,43.15
HIST_000228,AST_000026,TRD,REPAIR,79.3,100.0,21.5,2,10,120,106,0,FALSE,TRUE,0.483,False,HIGH,64.34
HIST_000229,AST_000043,ENGINEERING,REPLACEMENT,70.1,0.0,46.6,1,1,120,139,11,TRUE,TRUE,0.973,False,CRITICAL,45.35
HIST_000230,AST_000010,ENGINEERING,TESTING,83.3,100.0,49.0,3,3,75,61,0,FALSE,TRUE,0.209,False,HIGH,71.04
HIST_000231,AST_000027,S&T,PREVENTIVE_MAINTENANCE,50.8,100.0,56.0,4,4,240,275,21,TRUE,TRUE,0.817,False,LOW,55.19
HIST_000232,AST_000044,TRD,CORRECTIVE_MAINTENANCE,56.3,57.9,50.0,5,4,90,92,1,TRUE,TRUE,0.171,True,LOW,55.11
HIST_000233,AST_000011,TRD,INSPECTION,69.6,100.0,64.2,3,6,120,138,11,TRUE,TRUE,0.262,False,LOW,62.47
HIST_000234,AST_000028,ENGINEERING,REPAIR,49.5,38.0,24.9,5,3,180,148,0,FALSE,TRUE,0.552,False,MEDIUM,36.83
HIST_000235,AST_000045,S&T,REPLACEMENT,42.3,62.8,24.0,4,1,90,81,0,FALSE,TRUE,0.777,False,CRITICAL,48.19
HIST_000236,AST_000012,S&T,TESTING,62.0,0.0,44.2,1,6,90,76,0,FALSE,TRUE,0.829,False,CRITICAL,42.44
HIST_000237,AST_000029,TRD,REPLACEMENT,88.2,23.0,23.4,1,3,60,53,0,FALSE,TRUE,0.155,False,HIGH,48.14
HIST_000238,AST_000046,ENGINEERING,TESTING,52.0,100.0,55.7,4,1,60,69,5,TRUE,TRUE,0.711,False,CRITICAL,66.74
HIST_000239,AST_000013,ENGINEERING,PREVENTIVE_MAINTENANCE,54.3,92.8,50.4,1,12,120,99,0,FALSE,TRUE,0.339,True,HIGH,70.82
HIST_000240,AST_000030,S&T,CORRECTIVE_MAINTENANCE,88.6,0.0,18.6,2,2,30,25,0,FALSE,TRUE,0.305,False,MEDIUM,37.8
HIST_000241,AST_000047,TRD,INSPECTION,84.5,99.2,18.0,3,11,60,50,0,FALSE,TRUE,0.827,False,CRITICAL,68.75
HIST_000242,AST_000014,TRD,REPAIR,44.4,0.0,65.1,5,10,90,87,0,FALSE,TRUE,0.533,False,MEDIUM,33.84
HIST_000243,AST_000031,ENGINEERING,REPLACEMENT,40.4,0.0,59.2,3,5,240,289,29,TRUE,TRUE,0.307,False,MEDIUM,31.46
HIST_000244,AST_000048,S&T,TESTING,56.3,84.8,30.3,5,1,30,35,3,TRUE,TRUE,0.714,False,MEDIUM,51.65
HIST_000245,AST_000015,S&T,PREVENTIVE_MAINTENANCE,53.9,18.4,76.8,2,5,30,25,0,FALSE,TRUE,0.574,False,CRITICAL,51.13
HIST_000246,AST_000032,TRD,CORRECTIVE_MAINTENANCE,72.1,17.0,54.3,4,7,120,103,0,FALSE,TRUE,0.539,True,HIGH,57.99
HIST_000247,AST_000049,ENGINEERING,INSPECTION,67.6,80.7,58.7,0,2,75,68,0,FALSE,FALSE,0.171,False,LOW,55.95
HIST_000248,AST_000016,ENGINEERING,REPAIR,55.3,61.1,47.6,0,8,240,214,0,FALSE,FALSE,0.503,False,LOW,45.14
HIST_000249,AST_000033,S&T,REPLACEMENT,80.7,0.0,18.0,2,1,75,86,7,TRUE,TRUE,0.031,False,MEDIUM,35.31
HIST_000250,AST_000050,TRD,TESTING,88.2,9.1,32.7,4,8,75,93,11,TRUE,TRUE,0.619,False,LOW,39.02
HIST_000251,AST_000017,TRD,PREVENTIVE_MAINTENANCE,66.6,14.4,37.6,1,11,90,84,0,FALSE,TRUE,0.872,False,CRITICAL,46.1
HIST_000252,AST_000034,ENGINEERING,CORRECTIVE_MAINTENANCE,82.4,22.2,21.4,0,3,90,96,4,TRUE,FALSE,0.894,False,LOW,38.3
HIST_000253,AST_000001,ENGINEERING,INSPECTION,50.3,31.2,32.9,1,1,120,114,0,FALSE,TRUE,0.441,True,LOW,43.22
HIST_000254,AST_000018,S&T,REPAIR,94.2,0.0,27.9,4,7,60,73,8,TRUE,TRUE,0.056,False,LOW,37.59
HIST_000255,AST_000035,TRD,REPLACEMENT,84.2,74.8,26.3,0,6,240,264,14,TRUE,FALSE,0.119,False,HIGH,60.47
HIST_000256,AST_000002,TRD,TESTING,63.8,0.0,36.7,4,2,150,185,21,TRUE,TRUE,0.042,False,CRITICAL,41.48
HIST_000257,AST_000019,ENGINEERING,PREVENTIVE_MAINTENANCE,79.6,0.0,20.5,4,4,30,30,0,FALSE,TRUE,0.878,False,HIGH,39.23
HIST_000258,AST_000036,S&T,CORRECTIVE_MAINTENANCE,78.2,67.0,45.1,2,3,60,53,0,FALSE,TRUE,0.888,False,HIGH,60.48
HIST_000259,AST_000003,S&T,INSPECTION,55.7,64.4,52.7,1,1,60,58,0,FALSE,TRUE,0.906,False,CRITICAL,58.35
HIST_000260,AST_000020,TRD,REPAIR,63.2,0.0,26.4,4,7,90,72,0,FALSE,TRUE,0.794,True,CRITICAL,49.24
HIST_000261,AST_000037,ENGINEERING,REPLACEMENT,81.9,51.8,30.3,3,6,240,203,0,FALSE,TRUE,0.486,False,MEDIUM,51.08
HIST_000262,AST_000004,ENGINEERING,TESTING,87.4,100.0,44.5,2,8,90,106,10,TRUE,TRUE,0.474,False,CRITICAL,75.12
HIST_000263,AST_000021,S&T,PREVENTIVE_MAINTENANCE,42.9,59.6,44.6,1,2,90,87,0,FALSE,TRUE,0.048,False,CRITICAL,51.69
HIST_000264,AST_000038,TRD,TESTING,95.1,75.3,46.7,1,9,90,101,7,TRUE,TRUE,0.487,False,CRITICAL,71.69
HIST_000265,AST_000005,TRD,PREVENTIVE_MAINTENANCE,56.6,100.0,19.9,2,3,120,133,8,TRUE,TRUE,0.661,False,CRITICAL,60.96
HIST_000266,AST_000022,ENGINEERING,CORRECTIVE_MAINTENANCE,76.5,69.3,51.7,3,12,150,126,0,FALSE,TRUE,0.918,False,CRITICAL,65.62
HIST_000267,AST_000039,S&T,INSPECTION,91.8,26.2,36.3,1,3,90,84,0,FALSE,TRUE,0.049,True,MEDIUM,58.85
HIST_000268,AST_000006,S&T,REPAIR,94.3,59.8,25.7,2,4,60,55,0,FALSE,TRUE,0.101,False,LOW,52.13
HIST_000269,AST_000023,TRD,REPLACEMENT,55.6,87.2,61.1,3,5,45,39,0,FALSE,TRUE,0.337,False,HIGH,61.95
HIST_000270,AST_000040,ENGINEERING,TESTING,49.9,95.4,74.7,4,4,180,202,13,TRUE,TRUE,0.614,False,CRITICAL,68.76
HIST_000271,AST_000007,ENGINEERING,PREVENTIVE_MAINTENANCE,52.8,50.4,44.2,3,1,150,130,0,FALSE,TRUE,0.454,False,LOW,41.03
HIST_000272,AST_000024,S&T,CORRECTIVE_MAINTENANCE,66.7,58.3,21.3,0,1,120,104,0,FALSE,FALSE,0.913,False,HIGH,50.09
HIST_000273,AST_000041,TRD,INSPECTION,89.8,94.1,52.4,2,1,90,92,1,TRUE,TRUE,0.316,False,LOW,64.69
HIST_000274,AST_000008,TRD,REPAIR,88.0,88.9,68.3,3,4,150,184,20,TRUE,TRUE,0.098,True,MEDIUM,79.78
HIST_000275,AST_000025,ENGINEERING,REPLACEMENT,94.7,37.3,39.9,5,1,180,223,26,TRUE,TRUE,0.3,False,CRITICAL,60.72
HIST_000276,AST_000042,S&T,TESTING,44.5,100.0,48.6,3,8,90,76,0,FALSE,TRUE,0.167,False,LOW,51.82
HIST_000277,AST_000009,S&T,PREVENTIVE_MAINTENANCE,89.0,0.0,57.2,5,1,120,108,0,FALSE,TRUE,0.122,False,HIGH,49.39
HIST_000278,AST_000026,TRD,CORRECTIVE_MAINTENANCE,79.3,80.9,28.4,5,12,90,82,0,FALSE,TRUE,0.63,False,CRITICAL,64.69
HIST_000279,AST_000043,ENGINEERING,INSPECTION,70.1,93.6,43.2,5,7,30,37,4,TRUE,TRUE,0.94,False,HIGH,64.32
HIST_000280,AST_000010,ENGINEERING,REPAIR,83.3,91.6,45.8,2,2,120,121,1,TRUE,TRUE,0.055,False,LOW,60.8
HIST_000281,AST_000027,S&T,REPLACEMENT,50.8,24.1,60.9,4,7,240,291,31,TRUE,TRUE,0.549,True,CRITICAL,58.45
HIST_000282,AST_000044,TRD,TESTING,56.3,79.6,46.1,1,4,75,77,1,TRUE,TRUE,0.83,False,MEDIUM,53.51
HIST_000283,AST_000011,TRD,PREVENTIVE_MAINTENANCE,69.6,54.1,74.0,1,3,150,131,0,FALSE,TRUE,0.939,False,LOW,52.95
HIST_000284,AST_000028,ENGINEERING,CORRECTIVE_MAINTENANCE,49.5,65.8,21.9,3,9,75,60,0,FALSE,TRUE,0.369,False,CRITICAL,50.68
HIST_000285,AST_000045,S&T,INSPECTION,42.3,96.3,25.4,5,2,240,293,32,TRUE,TRUE,0.942,False,HIGH,53.09
HIST_000286,AST_000012,S&T,REPAIR,62.0,0.0,47.3,1,5,180,172,0,FALSE,TRUE,0.108,False,LOW,31.81
HIST_000287,AST_000029,TRD,REPLACEMENT,88.2,100.0,17.3,1,4,60,50,0,FALSE,TRUE,0.575,False,MEDIUM,62.42
HIST_000288,AST_000046,ENGINEERING,TESTING,52.0,25.5,50.0,1,3,30,28,0,FALSE,TRUE,0.689,True,LOW,45.73
HIST_000289,AST_000013,ENGINEERING,PREVENTIVE_MAINTENANCE,54.3,0.0,62.4,2,10,120,136,10,TRUE,TRUE,0.425,False,MEDIUM,36.27
HIST_000290,AST_000030,S&T,TESTING,88.6,94.9,27.9,0,4,300,299,0,FALSE,FALSE,0.297,False,HIGH,67.13
HIST_000291,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,0.0,15.9,4,3,150,122,0,FALSE,TRUE,0.395,False,HIGH,39.78
HIST_000292,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,100.0,74.4,1,6,180,148,0,FALSE,TRUE,0.25,False,MEDIUM,60.7
HIST_000293,AST_000031,ENGINEERING,INSPECTION,40.4,9.9,58.1,0,9,75,83,5,TRUE,FALSE,0.666,False,HIGH,37.47
HIST_000294,AST_000048,S&T,REPAIR,56.3,0.0,34.5,0,12,45,49,2,TRUE,FALSE,0.639,False,LOW,27.54
HIST_000295,AST_000015,S&T,REPLACEMENT,53.9,15.2,71.0,4,8,150,177,16,TRUE,TRUE,0.806,True,MEDIUM,51.67
HIST_000296,AST_000032,TRD,TESTING,72.1,54.8,55.7,1,2,60,67,4,TRUE,TRUE,0.387,False,CRITICAL,61.47
HIST_000297,AST_000049,ENGINEERING,PREVENTIVE_MAINTENANCE,67.6,68.9,59.7,2,2,45,36,0,FALSE,TRUE,0.066,False,MEDIUM,56.94
HIST_000298,AST_000016,ENGINEERING,CORRECTIVE_MAINTENANCE,55.3,100.0,54.2,2,2,120,140,12,TRUE,TRUE,0.356,False,HIGH,63.68
HIST_000299,AST_000033,S&T,INSPECTION,80.7,100.0,27.9,3,10,90,81,0,FALSE,TRUE,0.376,False,LOW,58.54
HIST_000300,AST_000050,TRD,REPAIR,88.2,100.0,35.1,0,9,75,85,6,TRUE,FALSE,0.669,False,MEDIUM,65.98
HIST_000301,AST_000017,TRD,REPLACEMENT,66.6,0.0,38.2,1,10,240,239,0,FALSE,TRUE,0.674,False,MEDIUM,35.12
HIST_000302,AST_000034,ENGINEERING,TESTING,82.4,31.1,24.6,1,8,60,66,4,TRUE,TRUE,0.014,True,MEDIUM,54.92
HIST_000303,AST_000001,ENGINEERING,PREVENTIVE_MAINTENANCE,50.3,100.0,27.6,2,11,60,58,0,FALSE,TRUE,0.059,False,MEDIUM,53.11
HIST_000304,AST_000018,S&T,CORRECTIVE_MAINTENANCE,94.2,100.0,32.2,1,8,30,25,0,FALSE,TRUE,0.143,False,HIGH,70.95
HIST_000305,AST_000035,TRD,INSPECTION,84.2,100.0,22.2,5,7,150,181,19,TRUE,TRUE,0.551,False,LOW,58.45
HIST_000306,AST_000002,TRD,REPAIR,63.8,100.0,34.8,4,7,30,30,0,FALSE,TRUE,0.486,False,MEDIUM,58.6
HIST_000307,AST_000019,ENGINEERING,REPLACEMENT,79.6,100.0,18.1,4,5,150,182,19,TRUE,TRUE,0.056,False,CRITICAL,67.5
HIST_000308,AST_000036,S&T,TESTING,78.2,94.2,48.5,5,8,30,27,0,FALSE,TRUE,0.281,False,LOW,60.46
HIST_000309,AST_000003,S&T,PREVENTIVE_MAINTENANCE,55.7,17.4,61.0,2,4,60,56,0,FALSE,TRUE,0.791,True,CRITICAL,58.26
HIST_000310,AST_000020,TRD,CORRECTIVE_MAINTENANCE,63.2,57.5,30.5,0,8,240,235,0,FALSE,FALSE,0.295,False,LOW,43.19
HIST_000311,AST_000037,ENGINEERING,INSPECTION,81.9,1.7,31.3,1,5,240,238,0,FALSE,TRUE,0.93,False,HIGH,42.51
HIST_000312,AST_000004,ENGINEERING,REPAIR,87.4,79.0,48.7,4,5,75,85,6,TRUE,TRUE,0.494,False,MEDIUM,63.21
HIST_000313,AST_000021,S&T,REPLACEMENT,42.9,45.5,44.3,0,3,240,294,32,TRUE,FALSE,0.386,False,LOW,36.85
HIST_000314,AST_000038,TRD,TESTING,95.1,100.0,40.5,2,2,60,74,8,TRUE,TRUE,0.516,False,LOW,65.38
HIST_000315,AST_000005,TRD,PREVENTIVE_MAINTENANCE,56.6,100.0,19.0,5,4,120,139,11,TRUE,TRUE,0.341,False,HIGH,57.03
HIST_000316,AST_000022,ENGINEERING,TESTING,76.5,9.3,56.3,3,8,180,171,0,FALSE,TRUE,0.901,True,MEDIUM,54.03
HIST_000317,AST_000039,S&T,PREVENTIVE_MAINTENANCE,91.8,48.5,36.2,4,9,90,106,10,TRUE,TRUE,0.389,False,HIGH,58.16
HIST_000318,AST_000006,S&T,CORRECTIVE_MAINTENANCE,94.3,6.9,16.0,4,7,150,181,19,TRUE,TRUE,0.433,False,LOW,36.97
HIST_000319,AST_000023,TRD,INSPECTION,55.6,18.6,62.0,0,9,60,71,7,TRUE,FALSE,0.345,False,HIGH,44.98
HIST_000320,AST_000040,ENGINEERING,REPAIR,49.9,25.4,70.3,2,1,90,86,0,FALSE,TRUE,0.482,False,MEDIUM,42.88
HIST_000321,AST_000007,ENGINEERING,REPLACEMENT,52.8,100.0,35.2,2,12,180,219,23,TRUE,TRUE,0.343,False,CRITICAL,62.88
HIST_000322,AST_000024,S&T,TESTING,66.7,48.1,23.6,3,9,150,152,1,TRUE,TRUE,0.929,False,CRITICAL,51.76
HIST_000323,AST_000041,TRD,PREVENTIVE_MAINTENANCE,89.8,0.7,53.9,4,2,45,44,0,FALSE,TRUE,0.214,True,LOW,51.64
HIST_000324,AST_000008,TRD,CORRECTIVE_MAINTENANCE,88.0,100.0,61.0,3,9,60,65,3,TRUE,TRUE,0.748,False,LOW,67.35
HIST_000325,AST_000025,ENGINEERING,INSPECTION,94.7,100.0,40.4,3,4,180,182,1,TRUE,TRUE,0.022,False,MEDIUM,68.99
HIST_000326,AST_000042,S&T,REPAIR,44.5,100.0,49.8,2,1,180,151,0,FALSE,TRUE,0.971,False,HIGH,59.56
HIST_000327,AST_000009,S&T,REPLACEMENT,89.0,0.0,56.3,2,1,240,280,24,TRUE,TRUE,0.565,False,MEDIUM,45.46
HIST_000328,AST_000026,TRD,TESTING,79.3,59.5,27.8,2,7,60,65,3,TRUE,TRUE,0.37,False,MEDIUM,51.73
HIST_000329,AST_000043,ENGINEERING,PREVENTIVE_MAINTENANCE,70.1,32.6,45.2,0,3,90,105,9,TRUE,FALSE,0.847,False,MEDIUM,45.72
HIST_000330,AST_000010,ENGINEERING,CORRECTIVE_MAINTENANCE,83.3,40.9,46.2,1,10,75,88,8,TRUE,TRUE,0.322,True,HIGH,65.7
HIST_000331,AST_000027,S&T,INSPECTION,50.8,47.6,60.3,0,6,240,260,12,TRUE,FALSE,0.317,False,MEDIUM,46.7
HIST_000332,AST_000044,TRD,REPAIR,56.3,5.7,47.8,0,8,75,78,2,TRUE,FALSE,0.329,False,MEDIUM,35.38
HIST_000333,AST_000011,TRD,REPLACEMENT,69.6,100.0,64.9,2,5,90,85,0,FALSE,TRUE,0.618,False,HIGH,70.11
HIST_000334,AST_000028,ENGINEERING,TESTING,49.5,0.0,27.7,0,10,30,29,0,FALSE,FALSE,0.335,False,MEDIUM,27.89
HIST_000335,AST_000045,S&T,PREVENTIVE_MAINTENANCE,42.3,43.1,29.7,4,12,75,72,0,FALSE,TRUE,0.46,False,HIGH,40.66
HIST_000336,AST_000012,S&T,CORRECTIVE_MAINTENANCE,62.0,73.4,46.4,0,3,90,91,1,TRUE,FALSE,0.281,False,HIGH,57.48
HIST_000337,AST_000029,TRD,INSPECTION,88.2,100.0,18.3,5,7,150,134,0,FALSE,TRUE,0.358,True,HIGH,76.37
HIST_000338,AST_000046,ENGINEERING,REPAIR,52.0,73.2,59.7,3,8,75,77,1,TRUE,TRUE,0.942,False,MEDIUM,53.34
HIST_000339,AST_000013,ENGINEERING,REPLACEMENT,54.3,81.8,53.8,2,3,120,150,18,TRUE,TRUE,0.321,False,CRITICAL,62.5
HIST_000340,AST_000030,S&T,TESTING,88.6,73.2,20.0,3,9,180,189,5,TRUE,TRUE,0.619,False,HIGH,60.13
HIST_000341,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,100.0,24.4,2,11,90,84,0,FALSE,TRUE,0.39,False,MEDIUM,62.73
HIST_000342,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,10.9,73.5,3,10,30,33,2,TRUE,TRUE,0.535,False,CRITICAL,45.74
HIST_000343,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,59.8,53.7,4,3,150,164,8,TRUE,TRUE,0.232,False,LOW,41.56
HIST_000344,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,74.6,37.2,1,7,120,148,17,TRUE,TRUE,0.067,True,LOW,56.73
HIST_000345,AST_000015,S&T,INSPECTION,53.9,99.7,69.6,4,11,180,157,0,FALSE,TRUE,0.896,False,LOW,58.77
HIST_000346,AST_000032,TRD,REPAIR,72.1,69.8,54.9,1,3,60,70,6,TRUE,TRUE,0.604,False,CRITICAL,65.06
HIST_000347,AST_000049,ENGINEERING,REPLACEMENT,67.6,100.0,55.3,0,8,120,103,0,FALSE,FALSE,0.403,False,HIGH,67.59
HIST_000348,AST_000016,ENGINEERING,TESTING,55.3,100.0,48.3,2,10,150,172,13,TRUE,TRUE,0.909,False,MEDIUM,58.75
HIST_000349,AST_000033,S&T,PREVENTIVE_MAINTENANCE,80.7,74.9,17.4,5,10,180,210,18,TRUE,TRUE,0.849,False,CRITICAL,61.41
HIST_000350,AST_000050,TRD,CORRECTIVE_MAINTENANCE,88.2,26.1,35.4,5,12,180,145,0,FALSE,TRUE,0.059,False,CRITICAL,55.06
HIST_000351,AST_000017,TRD,INSPECTION,66.6,7.2,43.4,4,3,90,102,7,TRUE,TRUE,0.544,True,HIGH,51.71
HIST_000352,AST_000034,ENGINEERING,REPAIR,82.4,0.0,18.3,0,12,60,68,5,TRUE,FALSE,0.139,False,CRITICAL,43.38
HIST_000353,AST_000001,ENGINEERING,REPLACEMENT,50.3,0.0,34.3,1,12,120,100,0,FALSE,TRUE,0.45,False,HIGH,33.2
HIST_000354,AST_000018,S&T,TESTING,94.2,0.0,21.5,4,7,90,73,0,FALSE,TRUE,0.693,False,MEDIUM,40.06
HIST_000355,AST_000035,TRD,PREVENTIVE_MAINTENANCE,84.2,83.3,29.5,0,9,120,134,8,TRUE,FALSE,0.012,False,HIGH,63.23
HIST_000356,AST_000002,TRD,CORRECTIVE_MAINTENANCE,63.8,0.0,34.7,1,2,90,110,12,TRUE,TRUE,0.643,False,CRITICAL,41.08
HIST_000357,AST_000019,ENGINEERING,INSPECTION,79.6,100.0,28.5,2,12,150,155,3,TRUE,TRUE,0.699,False,HIGH,65.83
HIST_000358,AST_000036,S&T,REPAIR,78.2,71.1,57.9,1,11,75,61,0,FALSE,TRUE,0.659,True,MEDIUM,70.31
HIST_000359,AST_000003,S&T,REPLACEMENT,55.7,72.3,57.3,1,4,180,186,4,TRUE,TRUE,0.24,False,HIGH,57.49
HIST_000360,AST_000020,TRD,TESTING,63.2,26.7,22.6,5,11,120,100,0,FALSE,TRUE,0.936,False,LOW,33.91
HIST_000361,AST_000037,ENGINEERING,PREVENTIVE_MAINTENANCE,81.9,62.2,34.1,3,4,150,156,4,TRUE,TRUE,0.184,False,CRITICAL,61.94
